,group,group_id,name,homepage,description,category,projectrank,show,monthly_downloads,release_count,created_at,updated_at,projectrank_placing,labels,trending,github_id,conda_id,pypi_id,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_id,maven_id,npm_url,npm_monthly_downloads,maven_url,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url
2866,,aph,aph-wallet-gui,,,others,0,False,,,,,,,,aphtoken/aph-wallet-gui,,,,,,,,,,,,,,,,,,
2867,,divx,Divi,,,others,0,False,,,,,,,,DiviProject/Divi,,,,,,,,,,,,,,,,,,
2868,,alis,frontend-application,,,others,0,False,,,,,,,,AlisProject/frontend-application,,,,,,,,,,,,,,,,,,
2869,,alis,serverless-application,,,others,0,False,,,,,,,,AlisProject/serverless-application,,,,,,,,,,,,,,,,,,
2870,,cln,Colored-Coins-Protocol-Specification,,,others,0,False,,,,,,,,Colored-Coins/Colored-Coins-Protocol-Specification,,,,,,,,,,,,,,,,,,
2871,,lyl,nem.core,,,others,0,False,,,,,,,,NemProject/nem.core,,,,,,,,,,,,,,,,,,
2872,,lyl,NanoWallet,,,others,0,False,5.0,,,,,,,NemProject/NanoWallet,,,,,,,,snapwallet,,https://www.npmjs.com/package/snapwallet,5.0,,,,,,,
2873,,ft,fractal,,,others,0,False,,,,,,,,fractalplatform/fractal,,,,,,,,,,,,,,,,,github.com/fractalplatform/fractal,https://pkg.go.dev/github.com/fractalplatform/fractal
2874,,sugar,sugarchain,,,others,0,False,,,,,,,,sugarchain-project/sugarchain,,,,,,,,,,,,,,,,,,
2875,,swd,sunwallet-ios,,,others,0,False,,,,,,,,sw-dao/sunwallet-ios,,,,,,,,,,,,,,,,,,
2876,,evt,evt4j,,,others,0,False,,,,,,,,everitoken/evt4j,,,,,,,,,io.everitoken.sdk:chain-sdk,,,https://search.maven.org/artifact/io.everitoken.sdk/chain-sdk,,,,,,
2877,,sem,semux-core,,,others,0,False,,,,,,,,semuxproject/semux-core,,,,,,,,,,,,,,,,,,
2878,,hyc,hycon-core,,,others,0,False,,,,,,,,Team-Hycon/hycon-core,,,,,,,,,,,,,,,,,,
2879,,sa,Superalgos,,,others,0,False,,,,,,,,Superalgos/Superalgos,,,,,,,,,,,,,,,,,,
2880,,lyra,lyra-protocol,,,others,0,False,,,,,,,,lyra-finance/lyra-protocol,,,,,,,,,,,,,,,,,,
2881,,gram,ton-blockchain/ton,,,others,0,False,,,,,,,,ton-blockchain/ton,,,,,,,,,,,,,,,,,,
2882,,jsol,sv-manager,,,others,0,False,,,,,,,,mfactory-lab/sv-manager,,,,,,,,,,,,,,,,,,
2883,,strm,airdrop-addresses,,,others,0,False,,,,,,,,instrumental-finance/airdrop-addresses,,,,,,,,,,,,,,,,,,
2884,,mtgy,photosaic,,,others,0,False,,,,,,,,moontography/photosaic,,,,,,,,,,,,,,,,,,
2885,,sprkl,Sparkle-Proof-Of-Loyalty,,,others,0,False,,,,,,,,Sparkleloyalty/Sparkle-Proof-Of-Loyalty,,,,,,,,,,,,,,,,,,
2886,,aurora,rainbow-token-connector,,,others,0,False,,,,,,,,aurora-is-near/rainbow-token-connector,,,,,,,,,,,,,,,,,,
2887,,aurora,rainbow-bridge-frontend,,,others,0,False,,,,,,,,aurora-is-near/rainbow-bridge-frontend,,,,,,,,,,,,,,,,,,
2888,,aurora,eth-connector,,,others,0,False,,,,,,,,aurora-is-near/eth-connector,,,,,,,,,,,,,,,,,,
2889,,aurora,aurora-engine,,,others,0,False,,,,,,,,aurora-is-near/aurora-engine,,,,,,,,,,,,,,,,,,
2890,,aurora,aurora.js,,,others,0,False,,,,,,,,aurora-is-near/aurora.js,,,,,,,,,,,,,,,,,,
2891,,gst2,gastoken,,,others,0,False,,,,,,,,projectchicago/gastoken,,,,,,,,,,,,,,,,,,
2892,,dexg,devify-server,,,others,0,False,,,,,,,,flowchain/devify-server,,,,,,,,devify.io-server,,https://www.npmjs.com/package/devify.io-server,,,,,,,,
2893,,dexg,flowchain-ledger,,,others,0,False,,,,,,,,flowchain/flowchain-ledger,,,,,,,,,,,,,,,,,,
2894,,fra,zei,,,others,0,False,,,,,,,,FindoraNetwork/zei,,,,,,,,,,,,,,,,,,
2895,,fra,FindoraNetwork/platform,,,others,0,False,,,,,,,,FindoraNetwork/platform,,,,,,,,,,,,,,,,,,
2896,,kint,interbtc,,,others,0,False,,,,,,,,interlay/interbtc,,,,,,,,,,,,,,,,,,
2897,,teer,substraTEE,,,others,0,False,,,,,,,,integritee-network/substraTEE,,,,,,,,,,,,,,,,,,
